content,label,model_label,model_prob,T
undefined172.18.82.26 ICS001005 ICS应用到数据准备31异常,应用状态异常,应用状态异常,0.9282955527305603,1
undefined10.194.11.10 NDS003001 总行应用到F5卡服务异常,服务状态异常,服务状态异常,0.9731842875480652,1
undefined10.194.11.11 NDS003001 总行应用到F5卡服务异常,服务状态异常,服务状态异常,0.9733045101165771,1
undefined172.18.81.37 BPH001020 二代TELLER异常,通讯异常,应用状态异常,0.19655252993106842,0
undefined172.18.81.36 BPH001020 二代TELLER异常,通讯异常,应用状态异常,0.18915942311286926,0
Zabbix serverZabbix queue over 10 minutes:2155More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,Zabbix 队列延迟,0.9673593044281006,1
127.0.0.1Zabbix queue over 10 minutes:1784More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,Zabbix 队列延迟,0.9689277410507202,1
青岛分行艾默生UPS输入电状态:报警,电源状态异常,电源状态异常,0.9604158401489258,1
192.168.160.166Free inodes on / (percentage):0.48 %卷 / 上的空闲节点少于 20%，当前值为 0.48 %,文件系统使用率高,文件系统使用率高,0.9715284705162048,1
192.168.160.166Free inodes on / (percentage):0.48 %卷 / 上的空闲节点少于 10%，当前值为 0.48 %,文件系统使用率高,文件系统使用率高,0.971564769744873,1
192.168.160.166Free inodes on / (percentage):0.48 %卷 / 上的空闲节点少于 30%，当前值为 0.48 %,文件系统使用率高,文件系统使用率高,0.9717724323272705,1
福州分行UPS电状态:报警,电源状态异常,电源状态异常,0.9615166783332825,1
undefined172.18.81.16 CIPS001007 CIPS后台应用异常,应用状态异常,应用状态异常,0.9534096121788025,1
青岛分行维缔UPS输入电状态:报警,电源状态异常,电源状态异常,0.9562422037124634,1
汕头支行串口服务器通信状态:断线报警,通讯异常,通讯异常,0.8029345273971558,1
汕头支行市电输入状态:报警,电源状态异常,电源状态异常,0.9617642760276794,1
10.192.80.120icmp-ping:0icmp-ping 不通,连接状态异常,连接状态异常,0.9639105796813965,1
10.192.80.121icmp-ping:0icmp-ping 不通,连接状态异常,连接状态异常,0.9635644555091858,1
Oct 26 14:16:12 GMT8: %TRACKING-5-STATE: 1 ip sla 1 reachability Up-]Down,IP SLA状态变更,IP SLA状态变更,0.9742442965507507,1
Zabbix serverZabbix queue over 10 minutes:104More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,Zabbix 队列延迟,0.9673593044281006,1
127.0.0.1Zabbix queue over 10 minutes:104More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,Zabbix 队列延迟,0.9689277410507202,1
"128.20.143.215runmqsc-status on SYSTEM.AUTH.DATA.QUEUE:92runmqsc ""SYSTEM.AUTH.DATA.QUEUE"" status is 92",通道状态异常,消息队列异常,0.7746206521987915,0
"128.20.143.215runmqsc-status on ERRMSG:183runmqsc ""ERRMSG"" status is 183",通道状态异常,消息队列异常,0.5545645952224731,0
undefined10.194.12.118 NDS005001 分行应用到数据库异常,应用状态异常,应用状态异常,0.8993536829948425,1
"128.20.143.215runmqsc-status on 5022900001_6:116runmqsc ""5022900001_6"" status is 116",通道状态异常,数据库状态异常,0.1899525672197342,0
"128.20.143.215runmqsc-status on 5022900001_6:32runmqsc ""5022900001_6"" status is 32",通道状态异常,数据库状态异常,0.23465551435947418,0
"128.20.143.215runmqsc-status on 5022900001_6:33runmqsc ""5022900001_6"" status is 33",通道状态异常,数据库状态异常,0.22256270051002502,0
Oct 24 16:39:50 GMT8: %TRACKING-5-STATE: 1 ip sla 1 reachability Up-]Down,IP SLA状态变更,IP SLA状态变更,0.9737955331802368,1
成都分行串口服务器通信状态:断线报警,通讯异常,通讯异常,0.8116645812988281,1
南京分行串口服务器通信状态:断线报警,通讯异常,通讯异常,0.8215157389640808,1
合肥支行串口服务器通信状态:断线报警,通讯异常,通讯异常,0.7814589738845825,1
杭州分行串口服务器通信状态:断线报警,通讯异常,通讯异常,0.8309041261672974,1
长沙分行串口服务器通信状态:断线报警,通讯异常,通讯异常,0.8274135589599609,1
西安分行12F串口服务器通信状态:断线报警,通讯异常,通讯异常,0.8073551654815674,1
深圳分行串口服务器通信状态:断线报警,通讯异常,通讯异常,0.8377814292907715,1
前海支行串口服务器通信状态:断线报警,前置机连通性异常,通讯异常,0.6615109443664551,0
东莞支行串口服务器通信状态:断线报警,通讯异常,通讯异常,0.7891591787338257,1
惠州分行串口服务器通信状态:断线报警,通讯异常,通讯异常,0.8281842470169067,1
中山支行串口服务器通信状态:断线报警,通讯异常,通讯异常,0.7623733282089233,1
珠海分行串口服务器通信状态:断线报警,通讯异常,通讯异常,0.8269609212875366,1
顺德支行串口服务器通信状态:断线报警,通讯异常,通讯异常,0.7935091853141785,1
肇庆支行串口服务器通信状态:断线报警,通讯异常,通讯异常,0.8024927377700806,1
佛山支行串口服务器通信状态:断线报警,通讯异常,通讯异常,0.800007700920105,1
揭阳支行串口服务器通信状态:断线报警,通讯异常,通讯异常,0.7961426973342896,1
广州分行串口服务器通信状态:断线报警,通讯异常,通讯异常,0.830690324306488,1
"128.20.143.215runmqsc-status on 5022900001_6:26runmqsc ""5022900001_6"" status is 26",通道状态异常,数据库状态异常,0.23206380009651184,0
乌鲁木齐分行串口服务器通信状态:断线报警,通讯异常,通讯异常,0.8193081617355347,1
昆明分行市电状态:报警,电源状态异常,电源状态异常,0.9623950719833374,1
128.20.0.226Free inodes on /data (percentage):19.11 %卷 /data 上的空闲节点少于 30%，当前值为 19.11 %,文件系统使用率高,文件系统使用率高,0.9702385663986206,1
"io平均服务时间(SvctmTimeMax), cluster: postgres, ip: 172.18.163.225, timestamp: 2023-10-21 17:57:11, message: value: 8.00 >= 8",IO服务时间异常,IO服务时间异常,0.966498076915741,1
128.18.163.228Host name:pltbasemgr02Hostname更改为  pltbasemgr02,主机名变更,主机名变更,0.9744666814804077,1
128.18.163.227Host name:pltbasemgr01Hostname更改为  pltbasemgr01,主机名变更,主机名变更,0.97394198179245,1
128.18.163.229Host name:pltbasemgr03Hostname更改为  pltbasemgr03,主机名变更,主机名变更,0.9739488959312439,1
127.0.0.1Zabbix queue over 10 minutes:2757More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,Zabbix 队列延迟,0.9689277410507202,1
Zabbix serverZabbix queue over 10 minutes:1781More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,Zabbix 队列延迟,0.9673593044281006,1
Oct 20 11:00:57 GMT8: %TRACKING-5-STATE: 1 ip sla 1 reachability Down-]Up,IP SLA状态变更,IP SLA状态变更,0.9732404947280884,1
Oct 20 11:00:52 GMT8: %TRACKING-5-STATE: 1 ip sla 1 reachability Up-]Down,IP SLA状态变更,IP SLA状态变更,0.9731579422950745,1
10.168.128.16Version of Zabbix agent running:4.2.0Version of Zabbix agent was changed on chnfpch02,agent服务不可用,agent服务不可用,0.9710656404495239,1
10.168.128.16Host name of Zabbix agent running:Windows hostHost name of Zabbix agent was changed on chnfpch02 Windows host,主机名变更,主机名变更,0.9684720039367676,1
128.18.158.77ORACLE-RMAN备份:0ORACLE RMAN备份失败,备份失败,备份失败,0.9705113172531128,1
"2023年10月18日 17:13:55,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为17.115",漏水告警,漏水告警,0.9725146293640137,1
"2023年10月18日 16:51:27,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为17.115",漏水告警,漏水告警,0.9726448059082031,1
"2023年10月18日 16:12:26,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为17.115",漏水告警,漏水告警,0.9726553559303284,1
"2023年10月18日 15:19:12,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为23.523",漏水告警,漏水告警,0.9728766083717346,1
"2023年10月18日 15:17:03,东亚银行张江数据中心,网络机房漏水监测,设备通讯状态,网络机房漏水监测通讯失败,状态告警,值为",漏水告警,漏水告警,0.9698050618171692,1
"2023年10月18日 15:17:01,东亚银行张江数据中心,二层主机房漏水监测,设备通讯状态,二层主机房漏水监测通讯失败,状态告警,值为",漏水告警,漏水告警,0.9703639149665833,1
"2023年10月18日 14:55:29,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为19.068",漏水告警,漏水告警,0.9726260900497437,1
"2023年10月18日 14:51:27,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为15.786",漏水告警,漏水告警,0.972916305065155,1
Oct 18 09:12:12 GMT8: %TRACKING-5-STATE: 1 ip sla 1 reachability Down-]Up,IP SLA状态变更,IP SLA状态变更,0.9740938544273376,1
128.20.86.7ORACLE-RMAN备份-YMFDB:0ORACLE RMAN备份失败-YMFDB,备份失败,备份失败,0.9589827656745911,1
"2023年10月18日 05:29:47,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为21.804",漏水告警,漏水告警,0.9727879166603088,1
undefined172.18.80.1 FXPS001034 人行PMTS前置异常,前置机服务异常,前置机服务异常,0.9680591225624084,1
undefined172.18.80.2 FXPS001034 人行PMTS前置异常,前置机服务异常,前置机服务异常,0.9697868824005127,1
undefined172.18.81.37 BPH001069 人行0030B节点维护,节点维护,节点维护,0.9710872173309326,1
undefined172.18.81.36 BPH001069 人行0030B节点维护,节点维护,节点维护,0.9709228277206421,1
undefined172.18.81.37 BPH001068 人行0030A节点维护,节点维护,节点维护,0.9710872173309326,1
undefined172.18.81.36 BPH001068 人行0030A节点维护,节点维护,节点维护,0.9709228277206421,1
undefined172.18.81.37 BPH001067 人行2900B节点维护,节点维护,节点维护,0.9710872173309326,1
undefined172.18.81.36 BPH001067 人行2900B节点维护,节点维护,节点维护,0.9709228277206421,1
undefined172.18.80.2 FXPS001031 人行PMTS前置异常,前置机服务异常,前置机服务异常,0.9697868824005127,1
undefined172.18.80.1 FXPS001031 人行PMTS前置异常,前置机服务异常,前置机服务异常,0.9680591225624084,1
128.18.70.35ORACLE-RMAN备份:0ORACLE RMAN备份失败,备份失败,备份失败,0.9717105627059937,1
128.18.65.32ORACLE-RMAN备份:0ORACLE RMAN备份失败,备份失败,备份失败,0.9718243479728699,1
128.18.86.118ORACLE-RMAN备份:0ORACLE RMAN备份失败,备份失败,备份失败,0.9714972972869873,1
"128.20.65.14aix_filesystem-usedpercent on /:81 %文件系统""/"" 使用率 大于80%，当前值为 81 %",文件系统使用率高,文件系统使用率高,0.9572650194168091,1
"2023年10月16日 20:46:41,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为21.569",漏水告警,漏水告警,0.9730675220489502,1
"2023年10月16日 15:07:30,东亚银行张江数据中心,网络机房漏水监测,漏水定位,机房漏水报警,状态告警,值为2.813",漏水告警,漏水告警,0.9731289744377136,1
Zabbix serverZabbix queue over 10 minutes:131More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,Zabbix 队列延迟,0.9673593044281006,1
128.18.176.213Free inodes on / (percentage):1.62 %卷 / 上的空闲节点少于 20%，当前值为 1.62 %,文件系统使用率高,文件系统使用率高,0.9720906615257263,1
128.18.176.213Free inodes on / (percentage):1.62 %卷 / 上的空闲节点少于 10%，当前值为 1.62 %,文件系统使用率高,文件系统使用率高,0.972186803817749,1
128.18.176.213Free inodes on / (percentage):1.62 %卷 / 上的空闲节点少于 30%，当前值为 1.62 %,文件系统使用率高,文件系统使用率高,0.9721975922584534,1
128.18.176.213Free inodes on / (percentage):1.5 %卷 / 上的空闲节点少于 20%，当前值为 1.5 %,文件系统使用率高,文件系统使用率高,0.9723705649375916,1
128.18.176.213Free inodes on / (percentage):1.5 %卷 / 上的空闲节点少于 10%，当前值为 1.5 %,文件系统使用率高,文件系统使用率高,0.9724888205528259,1
128.18.176.213Free inodes on / (percentage):1.5 %卷 / 上的空闲节点少于 30%，当前值为 1.5 %,文件系统使用率高,文件系统使用率高,0.9724674224853516,1
Zabbix serverZabbix queue over 10 minutes:121More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,Zabbix 队列延迟,0.9673593044281006,1
"2023年10月16日 04:13:16,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为21.178",漏水告警,漏水告警,0.9725974202156067,1
"2023年10月16日 03:21:47,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为21.257",漏水告警,漏水告警,0.9727272391319275,1
"2023年10月16日 01:44:00,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为21.1",漏水告警,漏水告警,0.9720184803009033,1
Oct 15 15:26:53 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Down -] Up,IP SLA状态变更,IP SLA状态变更,0.9743911027908325,1
127.0.0.1Zabbix queue over 10 minutes:145More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,Zabbix 队列延迟,0.9689277410507202,1
Zabbix serverZabbix queue over 10 minutes:145More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,Zabbix 队列延迟,0.9673593044281006,1
Oct 15 09:01:23 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Up -] Down,IP SLA状态变更,IP SLA状态变更,0.9744723439216614,1
128.21.20.21ORACLE-RMAN备份:0ORACLE RMAN备份失败,备份失败,备份失败,0.9713919758796692,1
undefined172.18.81.15 CIPS001010 PMTS前置A异常，172.18.81.15 CIPS001011 PMTS前置A到CIPS应用MQ异常,系统服务异常,系统服务异常,0.9638043642044067,1
undefined172.18.81.16 CIPS001010 PMTS前置A异常，172.18.81.16 CIPS001011 PMTS前置A到CIPS应用MQ异常,系统服务异常,系统服务异常,0.9645501971244812,1
undefined172.18.58.49 EPCC001107 应用epcc-app服务异常，172.18.58.49 EPCC001114 应用epcc-211-customization服务异常,服务状态异常,服务状态异常,0.9329106211662292,1
undefined172.18.58.49 EPCC001107 应用epcc-app服务异常，172.18.58.49 EPCC001108 应用epcc-admin服务异常，172.18.58.49 EPCC001113 应用epcc-205-customization服务异常，172.18.58.49 EPCC001114 应用epcc-211-customization服务异常,系统服务异常,系统服务异常,0.9624478816986084,1
undefined172.18.58.48 EPCC001107 应用epcc-app服务异常，172.18.58.48 EPCC001113 应用epcc-205-customization服务异常，172.18.58.48 EPCC001114 应用epcc-211-customization服务异常,系统服务异常,系统服务异常,0.9472516775131226,1
undefined172.18.58.48 EPCC001107 应用epcc-app服务异常，172.18.58.48 EPCC001108 应用epcc-admin服务异常，172.18.58.48 EPCC001113 应用epcc-205-customization服务异常,系统服务异常,系统服务异常,0.9631130695343018,1
"BTA内管状态异常,阀值:9000ms,系统运行异常3次",数据库状态异常,数据库状态异常,0.963126003742218,1
"BTA内管db状态异常,阀值:9000ms,系统运行异常3次",数据库状态异常,数据库状态异常,0.9628813862800598,1
Zabbix serverZabbix queue over 10 minutes:3542More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,Zabbix 队列延迟,0.9673593044281006,1
127.0.0.1Zabbix queue over 10 minutes:3660More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,Zabbix 队列延迟,0.9689277410507202,1
Oct 14 12:12:22 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Down -] Up,IP SLA状态变更,IP SLA状态变更,0.9742515683174133,1
Oct 13 10:23:21 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Up -] Down,IP SLA状态变更,IP SLA状态变更,0.9743301868438721,1
Oct 13 09:16:20 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Up -] Down,IP SLA状态变更,IP SLA状态变更,0.9743669033050537,1
"2023年10月12日 19:20:01,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为8.596",漏水告警,漏水告警,0.9728315472602844,1
"2023年10月12日 19:18:03,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为21.96",漏水告警,漏水告警,0.9723596572875977,1
"2023年10月12日 19:13:29,东亚银行张江数据中心,UPS间漏水监测,漏水定位,机房漏水报警,状态告警,值为39.622",漏水告警,漏水告警,0.9725887179374695,1
