content,label,EventId,model_label,model_prob,T
192.168.160.166Free inodes on / (percentage):0.48 %卷 / 上的空闲节点少于 30%，当前值为 0.48 %,文件系统使用率高,253,文件系统使用率高,0.948906421661377,1
福州分行UPS电状态:报警,UPS电源异常,226,UPS电源异常,0.9190905094146729,1
青岛分行维缔UPS输入电状态:报警,UPS电源异常,252,UPS电源异常,0.8937128782272339,1
汕头支行串口服务器通信状态:断线报警,通讯异常,75,服务器通信断线,0.9192172288894653,0
汕头支行市电输入状态:报警,电源状态异常,106,电源状态异常,0.8760114908218384,1
10.192.80.120icmp-ping:0icmp-ping 不通,连接状态异常,257,网络线路异常,0.23708684742450714,0
10.192.80.121icmp-ping:0icmp-ping 不通,连接状态异常,257,网络线路异常,0.23719815909862518,0
Oct 26 14:16:12 GMT8: %TRACKING-5-STATE: 1 ip sla 1 reachability Up-]Down,IP SLA状态变更,95,IP SLA状态变更,0.9439058303833008,1
Zabbix serverZabbix queue over 10 minutes:104More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,53,Zabbix 队列延迟,0.9589939713478088,1
127.0.0.1Zabbix queue over 10 minutes:104More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,52,Zabbix 队列延迟,0.9569070339202881,1
"128.20.143.215runmqsc-status on SYSTEM.AUTH.DATA.QUEUE:92runmqsc ""SYSTEM.AUTH.DATA.QUEUE"" status is 92",通道状态异常,258,消息队列异常,0.761208176612854,0
"128.20.143.215runmqsc-status on ERRMSG:183runmqsc ""ERRMSG"" status is 183",通道状态异常,258,消息队列异常,0.5240894556045532,0
"128.20.143.215runmqsc-status on 5022900001_6:116runmqsc ""5022900001_6"" status is 116",通道状态异常,258,数据库状态异常,0.27085447311401367,0
"128.20.143.215runmqsc-status on 5022900001_6:32runmqsc ""5022900001_6"" status is 32",通道状态异常,258,数据库状态异常,0.24159306287765503,0
"128.20.143.215runmqsc-status on 5022900001_6:33runmqsc ""5022900001_6"" status is 33",通道状态异常,258,数据库状态异常,0.2827035188674927,0
Oct 24 16:39:50 GMT8: %TRACKING-5-STATE: 1 ip sla 1 reachability Up-]Down,IP SLA状态变更,95,IP SLA状态变更,0.9433924555778503,1
成都分行串口服务器通信状态:断线报警,通讯异常,74,服务器通信断线,0.9250329732894897,0
南京分行串口服务器通信状态:断线报警,通讯异常,74,服务器通信断线,0.9275394082069397,0
合肥支行串口服务器通信状态:断线报警,通讯异常,75,服务器通信断线,0.9266270399093628,0
杭州分行串口服务器通信状态:断线报警,通讯异常,74,服务器通信断线,0.9237968921661377,0
长沙分行串口服务器通信状态:断线报警,通讯异常,74,服务器通信断线,0.9194258451461792,0
西安分行12F串口服务器通信状态:断线报警,服务器通信断线,260,服务器通信断线,0.9294344782829285,1
深圳分行串口服务器通信状态:断线报警,通讯异常,74,服务器通信断线,0.930467963218689,0
前海支行串口服务器通信状态:断线报警,服务器通信断线,261,服务器通信断线,0.9286633729934692,1
东莞支行串口服务器通信状态:断线报警,通讯异常,75,服务器通信断线,0.9086815118789673,0
惠州分行串口服务器通信状态:断线报警,通讯异常,74,服务器通信断线,0.9198788404464722,0
中山支行串口服务器通信状态:断线报警,通讯异常,75,服务器通信断线,0.9297685623168945,0
珠海分行串口服务器通信状态:断线报警,通讯异常,74,服务器通信断线,0.9285100102424622,0
顺德支行串口服务器通信状态:断线报警,通讯异常,75,服务器通信断线,0.9238803386688232,0
肇庆支行串口服务器通信状态:断线报警,通讯异常,75,服务器通信断线,0.9248937964439392,0
佛山支行串口服务器通信状态:断线报警,通讯异常,75,服务器通信断线,0.9217759370803833,0
揭阳支行串口服务器通信状态:断线报警,通讯异常,75,服务器通信断线,0.9212681651115417,0
广州分行串口服务器通信状态:断线报警,通讯异常,74,服务器通信断线,0.9282999038696289,0
"128.20.143.215runmqsc-status on 5022900001_6:26runmqsc ""5022900001_6"" status is 26",通道状态异常,258,数据库状态异常,0.2968231439590454,0
乌鲁木齐分行串口服务器通信状态:断线报警,通讯异常,74,服务器通信断线,0.8462514281272888,0
昆明分行市电状态:报警,市电停电报警,153,市电停电报警,0.9251307249069214,1
128.20.0.226Free inodes on /data (percentage):19.11 %卷 /data 上的空闲节点少于 30%，当前值为 19.11 %,文件系统使用率高,253,文件系统使用率高,0.9390489459037781,1
"io平均服务时间(SvctmTimeMax), cluster: postgres, ip: 172.18.163.225, timestamp: 2023-10-21 17:57:11, message: value: 8.00 >= 8",IO服务时间异常,265,IO服务时间异常,0.9488767981529236,1
128.18.163.228Host name:pltbasemgr02Hostname更改为  pltbasemgr02,主机名变更,266,主机名变更,0.9291810989379883,1
128.18.163.227Host name:pltbasemgr01Hostname更改为  pltbasemgr01,主机名变更,266,主机名变更,0.9279159307479858,1
128.18.163.229Host name:pltbasemgr03Hostname更改为  pltbasemgr03,主机名变更,266,主机名变更,0.9286588430404663,1
127.0.0.1Zabbix queue over 10 minutes:2757More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,52,Zabbix 队列延迟,0.9569070339202881,1
Zabbix serverZabbix queue over 10 minutes:1781More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,53,Zabbix 队列延迟,0.9589939713478088,1
Oct 20 11:00:57 GMT8: %TRACKING-5-STATE: 1 ip sla 1 reachability Down-]Up,IP SLA状态变更,94,IP SLA状态变更,0.9395923614501953,1
Oct 20 11:00:52 GMT8: %TRACKING-5-STATE: 1 ip sla 1 reachability Up-]Down,IP SLA状态变更,95,IP SLA状态变更,0.9404953122138977,1
10.168.128.16Version of Zabbix agent running:4.2.0Version of Zabbix agent was changed on chnfpch02,agent服务不可用,277,agent服务不可用,0.9417445063591003,1
10.168.128.16Host name of Zabbix agent running:Windows hostHost name of Zabbix agent was changed on chnfpch02 Windows host,主机名变更,278,主机名变更,0.9254681468009949,1
"2023年10月18日 17:13:55,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为17.115",漏水告警,282,漏水告警,0.9456802010536194,1
"2023年10月18日 16:51:27,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为17.115",漏水告警,282,漏水告警,0.9458186030387878,1
"2023年10月18日 16:12:26,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为17.115",漏水告警,282,漏水告警,0.9456896781921387,1
"2023年10月18日 15:19:12,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为23.523",漏水告警,282,漏水告警,0.9469972848892212,1
"2023年10月18日 15:17:03,东亚银行张江数据中心,网络机房漏水监测,设备通讯状态,网络机房漏水监测通讯失败,状态告警,值为",通讯异常,283,漏水告警,0.8246849775314331,0
"2023年10月18日 15:17:02,东亚银行张江数据中心,网络机房温湿度,设备通讯状态,网络机房温湿度通讯失败,状态告警,值为",通讯异常,283,设备通讯异常,0.9345787763595581,0
"2023年10月18日 15:17:01,东亚银行张江数据中心,二层主机房漏水监测,设备通讯状态,二层主机房漏水监测通讯失败,状态告警,值为",通讯异常,283,漏水告警,0.7633048892021179,0
"2023年10月18日 14:55:29,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为19.068",漏水告警,282,漏水告警,0.9468424916267395,1
"2023年10月18日 14:51:27,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为15.786",漏水告警,282,漏水告警,0.9469783902168274,1
Oct 18 09:12:12 GMT8: %TRACKING-5-STATE: 1 ip sla 1 reachability Down-]Up,IP SLA状态变更,94,IP SLA状态变更,0.9442631602287292,1
"2023年10月18日 05:29:47,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为21.804",漏水告警,282,漏水告警,0.9478238821029663,1
undefined172.18.58.48 EPCC001405 前置机到网联BJ10机房线路异常,网络线路异常,285,网络线路异常,0.8986032009124756,1
undefined172.18.58.49 EPCC001405 前置机到网联BJ10机房线路异常,网络线路异常,285,网络线路异常,0.8991049528121948,1
undefined172.18.80.1 FXPS001034 人行PMTS前置异常,前置机服务异常,83,前置机服务异常,0.9408019781112671,1
undefined172.18.80.2 FXPS001034 人行PMTS前置异常,前置机服务异常,83,前置机服务异常,0.9421972036361694,1
undefined172.18.81.37 BPH001069 人行0030B节点维护,节点维护,288,节点维护,0.9403011202812195,1
undefined172.18.81.36 BPH001069 人行0030B节点维护,节点维护,288,节点维护,0.9400885105133057,1
undefined172.18.81.37 BPH001068 人行0030A节点维护,节点维护,288,节点维护,0.9403011202812195,1
undefined172.18.81.36 BPH001068 人行0030A节点维护,节点维护,288,节点维护,0.9400885105133057,1
undefined172.18.81.37 BPH001067 人行2900B节点维护,节点维护,288,节点维护,0.9403011202812195,1
undefined172.18.81.36 BPH001067 人行2900B节点维护,节点维护,288,节点维护,0.9400885105133057,1
undefined172.18.80.2 FXPS001031 人行PMTS前置异常,前置机服务异常,83,前置机服务异常,0.9421972036361694,1
undefined172.18.80.1 FXPS001031 人行PMTS前置异常,前置机服务异常,83,前置机服务异常,0.9408019781112671,1
"128.20.65.14aix_filesystem-usedpercent on /:81 %文件系统""/"" 使用率 大于80%，当前值为 81 %",文件系统使用率高,289,文件系统使用率高,0.9286863207817078,1
"2023年10月16日 20:46:41,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为21.569",漏水告警,282,漏水告警,0.9469448924064636,1
"2023年10月16日 15:07:30,东亚银行张江数据中心,网络机房漏水监测,漏水定位,机房漏水报警,状态告警,值为2.813",漏水告警,282,漏水告警,0.9401700496673584,1
Zabbix serverZabbix queue over 10 minutes:131More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,53,Zabbix 队列延迟,0.9589939713478088,1
128.18.176.213Free inodes on / (percentage):1.62 %卷 / 上的空闲节点少于 20%，当前值为 1.62 %,文件系统使用率高,253,文件系统使用率高,0.9513779878616333,1
128.18.176.213Free inodes on / (percentage):1.62 %卷 / 上的空闲节点少于 10%，当前值为 1.62 %,文件系统使用率高,253,文件系统使用率高,0.9513596296310425,1
128.18.176.213Free inodes on / (percentage):1.62 %卷 / 上的空闲节点少于 30%，当前值为 1.62 %,文件系统使用率高,253,文件系统使用率高,0.9512695670127869,1
128.18.176.213Free inodes on / (percentage):1.5 %卷 / 上的空闲节点少于 20%，当前值为 1.5 %,文件系统使用率高,253,文件系统使用率高,0.9515306949615479,1
128.18.176.213Free inodes on / (percentage):1.5 %卷 / 上的空闲节点少于 10%，当前值为 1.5 %,文件系统使用率高,253,文件系统使用率高,0.951481819152832,1
128.18.176.213Free inodes on / (percentage):1.5 %卷 / 上的空闲节点少于 30%，当前值为 1.5 %,文件系统使用率高,253,文件系统使用率高,0.9514814615249634,1
Zabbix serverZabbix queue over 10 minutes:121More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,53,Zabbix 队列延迟,0.9589939713478088,1
"2023年10月16日 04:13:16,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为21.178",漏水告警,282,漏水告警,0.9469966292381287,1
"2023年10月16日 03:21:47,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为21.257",漏水告警,282,漏水告警,0.9469650983810425,1
"2023年10月16日 01:44:00,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为21.1",漏水告警,282,漏水告警,0.9460262656211853,1
Oct 15 15:26:53 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Down -] Up,连接状态异常,290,IP SLA状态变更,0.9372677206993103,0
127.0.0.1Zabbix queue over 10 minutes:145More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,52,Zabbix 队列延迟,0.9569070339202881,1
Zabbix serverZabbix queue over 10 minutes:145More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,53,Zabbix 队列延迟,0.9589939713478088,1
Oct 15 09:01:23 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Up -] Down,连接状态异常,291,IP SLA状态变更,0.9386876821517944,0
undefined172.18.81.15 CIPS001010 PMTS前置A异常，172.18.81.15 CIPS001011 PMTS前置A到CIPS应用MQ异常,系统服务异常,304,系统服务异常,0.9368442893028259,1
undefined172.18.81.16 CIPS001010 PMTS前置A异常，172.18.81.16 CIPS001011 PMTS前置A到CIPS应用MQ异常,系统服务异常,304,系统服务异常,0.9361653327941895,1
undefined172.18.58.49 EPCC001107 应用epcc-app服务异常，172.18.58.49 EPCC001114 应用epcc-211-customization服务异常,服务状态异常,240,服务状态异常,0.8325499892234802,1
undefined172.18.58.49 EPCC001107 应用epcc-app服务异常，172.18.58.49 EPCC001108 应用epcc-admin服务异常，172.18.58.49 EPCC001113 应用epcc-205-customization服务异常，172.18.58.49 EPCC001114 应用epcc-211-customization服务异常,系统服务异常,305,系统服务异常,0.9469720721244812,1
undefined172.18.58.48 EPCC001107 应用epcc-app服务异常，172.18.58.48 EPCC001113 应用epcc-205-customization服务异常，172.18.58.48 EPCC001114 应用epcc-211-customization服务异常,系统服务异常,306,系统服务异常,0.943167507648468,1
undefined172.18.58.48 EPCC001107 应用epcc-app服务异常，172.18.58.48 EPCC001108 应用epcc-admin服务异常，172.18.58.48 EPCC001113 应用epcc-205-customization服务异常,系统服务异常,306,系统服务异常,0.9459536075592041,1
"BTA内管db状态异常,阀值:9000ms,系统运行异常3次",数据库状态异常,234,数据库状态异常,0.3443583548069,1
Zabbix serverZabbix queue over 10 minutes:3542More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,53,Zabbix 队列延迟,0.9589939713478088,1
127.0.0.1Zabbix queue over 10 minutes:3660More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,52,Zabbix 队列延迟,0.9569070339202881,1
Oct 14 12:12:22 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Down -] Up,连接状态异常,290,IP SLA状态变更,0.9387469291687012,0
Oct 13 10:23:21 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Up -] Down,连接状态异常,291,IP SLA状态变更,0.9382149577140808,0
Oct 13 09:16:20 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Up -] Down,连接状态异常,291,IP SLA状态变更,0.9383301734924316,0
"2023年10月12日 19:20:01,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为8.596",漏水告警,282,漏水告警,0.9464351534843445,1
"2023年10月12日 19:18:03,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为21.96",漏水告警,282,漏水告警,0.947182297706604,1
"2023年10月12日 19:13:29,东亚银行张江数据中心,UPS间漏水监测,漏水定位,机房漏水报警,状态告警,值为39.622",漏水告警,282,漏水告警,0.9420552253723145,1
"2023年10月12日 18:27:42,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为21.96",漏水告警,282,漏水告警,0.946365237236023,1
硬件传感器 名称： Fan 5.6. 分类： fan. 当前状态： warning(2) - 传感器的运行条件：非正常工作范围。,硬件传感器告警,314,硬件传感器告警,0.9367128014564514,1
"2023年10月12日 09:03:42,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为9.612",漏水告警,282,漏水告警,0.9474346041679382,1
"2023年10月12日 04:33:12,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为8.753",漏水告警,282,漏水告警,0.9467339515686035,1
"2023年10月11日 13:57:20,数据中心一层,UPSA2,设备通讯状态,UPSA2通讯失败,状态告警,值为",设备通讯异常,330,设备通讯异常,0.9164086580276489,1
"2023年10月11日 13:55:16,数据中心一层,UPSA1,设备通讯状态,UPSA1通讯失败,状态告警,值为",设备通讯异常,330,设备通讯异常,0.9180865287780762,1
