content,label,EventId
"2023年10月18日 05:29:47,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为21.804",漏水告警,282
undefined172.18.58.48 EPCC001405 前置机到网联BJ10机房线路异常,网络线路异常,285
undefined172.18.58.49 EPCC001405 前置机到网联BJ10机房线路异常,网络线路异常,285
undefined172.18.80.1 FXPS001034 人行PMTS前置异常,前置机服务异常,83
undefined172.18.80.2 FXPS001034 人行PMTS前置异常,前置机服务异常,83
undefined172.18.81.37 BPH001069 人行0030B节点维护,节点维护,288
undefined172.18.81.36 BPH001069 人行0030B节点维护,节点维护,288
undefined172.18.81.37 BPH001068 人行0030A节点维护,节点维护,288
undefined172.18.81.36 BPH001068 人行0030A节点维护,节点维护,288
undefined172.18.81.37 BPH001067 人行2900B节点维护,节点维护,288
undefined172.18.81.36 BPH001067 人行2900B节点维护,节点维护,288
undefined172.18.80.2 FXPS001031 人行PMTS前置异常,前置机服务异常,83
undefined172.18.80.1 FXPS001031 人行PMTS前置异常,前置机服务异常,83
"128.20.65.14aix_filesystem-usedpercent on /:81 %文件系统""/"" 使用率 大于80%，当前值为 81 %",文件系统使用率高,289
"2023年10月16日 20:46:41,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为21.569",漏水告警,282
"2023年10月16日 15:07:30,东亚银行张江数据中心,网络机房漏水监测,漏水定位,机房漏水报警,状态告警,值为2.813",漏水告警,282
Zabbix serverZabbix queue over 10 minutes:131More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,53
128.18.176.213Free inodes on / (percentage):1.62 %卷 / 上的空闲节点少于 20%，当前值为 1.62 %,文件系统使用率高,253
128.18.176.213Free inodes on / (percentage):1.62 %卷 / 上的空闲节点少于 10%，当前值为 1.62 %,文件系统使用率高,253
128.18.176.213Free inodes on / (percentage):1.62 %卷 / 上的空闲节点少于 30%，当前值为 1.62 %,文件系统使用率高,253
128.18.176.213Free inodes on / (percentage):1.5 %卷 / 上的空闲节点少于 20%，当前值为 1.5 %,文件系统使用率高,253
128.18.176.213Free inodes on / (percentage):1.5 %卷 / 上的空闲节点少于 10%，当前值为 1.5 %,文件系统使用率高,253
128.18.176.213Free inodes on / (percentage):1.5 %卷 / 上的空闲节点少于 30%，当前值为 1.5 %,文件系统使用率高,253
Zabbix serverZabbix queue over 10 minutes:121More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,53
"2023年10月16日 04:13:16,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为21.178",漏水告警,282
"2023年10月16日 03:21:47,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为21.257",漏水告警,282
"2023年10月16日 01:44:00,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为21.1",漏水告警,282
Oct 15 15:26:53 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Down -] Up,连接状态异常,290
127.0.0.1Zabbix queue over 10 minutes:145More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,52
Zabbix serverZabbix queue over 10 minutes:145More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,53
Oct 15 09:01:23 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Up -] Down,连接状态异常,291
undefined172.18.81.15 CIPS001010 PMTS前置A异常，172.18.81.15 CIPS001011 PMTS前置A到CIPS应用MQ异常,系统服务异常,304
undefined172.18.81.16 CIPS001010 PMTS前置A异常，172.18.81.16 CIPS001011 PMTS前置A到CIPS应用MQ异常,系统服务异常,304
undefined172.18.58.49 EPCC001107 应用epcc-app服务异常，172.18.58.49 EPCC001114 应用epcc-211-customization服务异常,服务状态异常,240
undefined172.18.58.49 EPCC001107 应用epcc-app服务异常，172.18.58.49 EPCC001108 应用epcc-admin服务异常，172.18.58.49 EPCC001113 应用epcc-205-customization服务异常，172.18.58.49 EPCC001114 应用epcc-211-customization服务异常,系统服务异常,305
undefined172.18.58.48 EPCC001107 应用epcc-app服务异常，172.18.58.48 EPCC001113 应用epcc-205-customization服务异常，172.18.58.48 EPCC001114 应用epcc-211-customization服务异常,系统服务异常,306
undefined172.18.58.48 EPCC001107 应用epcc-app服务异常，172.18.58.48 EPCC001108 应用epcc-admin服务异常，172.18.58.48 EPCC001113 应用epcc-205-customization服务异常,系统服务异常,306
"BTA内管db状态异常,阀值:9000ms,系统运行异常3次",数据库状态异常,234
Zabbix serverZabbix queue over 10 minutes:3542More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,53
127.0.0.1Zabbix queue over 10 minutes:3660More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,52
Oct 14 12:12:22 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Down -] Up,连接状态异常,290
Oct 13 10:23:21 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Up -] Down,连接状态异常,291
Oct 13 09:16:20 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Up -] Down,连接状态异常,291
"2023年10月12日 19:20:01,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为8.596",漏水告警,282
"2023年10月12日 19:18:03,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为21.96",漏水告警,282
"2023年10月12日 19:13:29,东亚银行张江数据中心,UPS间漏水监测,漏水定位,机房漏水报警,状态告警,值为39.622",漏水告警,282
"2023年10月12日 18:27:42,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为21.96",漏水告警,282
硬件传感器 名称： Fan 5.6. 分类： fan. 当前状态： warning(2) - 传感器的运行条件：非正常工作范围。,硬件传感器告警,314
"2023年10月12日 09:03:42,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为9.612",漏水告警,282
"2023年10月12日 04:33:12,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为8.753",漏水告警,282
"2023年10月11日 13:57:20,数据中心一层,UPSA2,设备通讯状态,UPSA2通讯失败,状态告警,值为",设备通讯异常,330
"2023年10月11日 13:55:16,数据中心一层,UPSA1,设备通讯状态,UPSA1通讯失败,状态告警,值为",设备通讯异常,330
"2023年10月11日 13:50:43,数据中心一层,UPSB2,设备通讯状态,UPSB2通讯失败,状态告警,值为",设备通讯异常,330
"2023年10月11日 13:45:27,数据中心一层,UPSB1,设备通讯状态,UPSB1通讯失败,状态告警,值为",设备通讯异常,330
"2023年10月11日 11:12:17,东亚银行张江数据中心,二层主机房漏水监测,漏水定位,机房漏水报警,状态告警,值为7.033",漏水告警,282
"2023年10月11日 10:59:54,东亚银行张江数据中心,主机房一空调12,设备通讯状态,主机房一空调12通讯失败,状态告警,值为",设备通讯异常,331
"2023年10月11日 10:59:46,东亚银行张江数据中心,主机房一空调13,设备通讯状态,主机房一空调13通讯失败,状态告警,值为",设备通讯异常,331
"2023年10月11日 10:59:39,东亚银行张江数据中心,主机房一空调14,设备通讯状态,主机房一空调14通讯失败,状态告警,值为",设备通讯异常,331
"2023年10月11日 10:59:31,东亚银行张江数据中心,主机房一空调16,设备通讯状态,主机房一空调16通讯失败,状态告警,值为",设备通讯异常,331
"2023年10月11日 10:59:24,东亚银行张江数据中心,主机房一空调15,设备通讯状态,主机房一空调15通讯失败,状态告警,值为",设备通讯异常,331
"2023年10月11日 10:59:16,东亚银行张江数据中心,网络机房N1空调,设备通讯状态,网络机房N1空调通讯失败,状态告警,值为",设备通讯异常,332
"2023年10月11日 10:59:08,东亚银行张江数据中心,网络机房N2空调,设备通讯状态,网络机房N2空调通讯失败,状态告警,值为",设备通讯异常,332
"2023年10月11日 10:59:01,东亚银行张江数据中心,主机房一空调11,设备通讯状态,主机房一空调11通讯失败,状态告警,值为",设备通讯异常,331
"2023年10月11日 10:34:20,东亚银行张江数据中心,PPDC-A-2-1电量监测,设备通讯状态,PPDC-A-2-1电量监测通讯失败,状态告警,值为",设备通讯异常,333
"2023年10月11日 10:34:17,东亚银行张江数据中心,PPDC-B-N-1电量监测,设备通讯状态,PPDC-B-N-1电量监测通讯失败,状态告警,值为",设备通讯异常,333
"2023年10月11日 10:34:14,东亚银行张江数据中心,PPDC-B-2-2电量监测,设备通讯状态,PPDC-B-2-2电量监测通讯失败,状态告警,值为",设备通讯异常,333
"2023年10月11日 10:34:11,东亚银行张江数据中心,PPDC-B-2-1电量监测,设备通讯状态,PPDC-B-2-1电量监测通讯失败,状态告警,值为",设备通讯异常,333
"2023年10月11日 10:34:07,东亚银行张江数据中心,PPDC-A-N-1电量监测,设备通讯状态,PPDC-A-N-1电量监测通讯失败,状态告警,值为",设备通讯异常,333
"2023年10月11日 10:34:04,东亚银行张江数据中心,PPDC-A-2-2电量监测,设备通讯状态,PPDC-A-2-2电量监测通讯失败,状态告警,值为",设备通讯异常,333
"2023年10月11日 10:32:25,东亚银行张江数据中心,2楼主机房温湿度3,设备通讯状态,2楼主机房温湿度3通讯失败,状态告警,值为",设备通讯异常,331
"2023年10月11日 10:32:24,东亚银行张江数据中心,2楼主机房温湿度2,设备通讯状态,2楼主机房温湿度2通讯失败,状态告警,值为",设备通讯异常,331
"2023年10月11日 10:32:23,东亚银行张江数据中心,2楼主机房温湿度1,设备通讯状态,2楼主机房温湿度1通讯失败,状态告警,值为",设备通讯异常,331
"2023年10月11日 10:32:22,东亚银行张江数据中心,2楼主机房温湿度7,设备通讯状态,2楼主机房温湿度7通讯失败,状态告警,值为",设备通讯异常,331
"2023年10月11日 10:32:21,东亚银行张江数据中心,2楼主机房温湿度6,设备通讯状态,2楼主机房温湿度6通讯失败,状态告警,值为",设备通讯异常,331
"2023年10月11日 10:32:20,东亚银行张江数据中心,2楼主机房温湿度5,设备通讯状态,2楼主机房温湿度5通讯失败,状态告警,值为",设备通讯异常,331
"2023年10月11日 10:32:19,东亚银行张江数据中心,2楼主机房温湿度4,设备通讯状态,2楼主机房温湿度4通讯失败,状态告警,值为",设备通讯异常,331
"2023年10月11日 10:32:03,东亚银行张江数据中心,二层VRV空调监测,设备通讯状态,二层VRV空调监测通讯失败,状态告警,值为",设备通讯异常,334
"2023年10月11日 10:31:59,东亚银行张江数据中心,状态检测模块,设备通讯状态,状态检测模块通讯失败,状态告警,值为",通讯异常,283
"2023年10月11日 10:31:42,东亚银行张江数据中心,网络机房漏水监测,设备通讯状态,网络机房漏水监测通讯失败,状态告警,值为",通讯异常,283
"2023年10月11日 10:31:41,东亚银行张江数据中心,网络机房温湿度,设备通讯状态,网络机房温湿度通讯失败,状态告警,值为",通讯异常,283
"2023年10月11日 06:59:33,东亚银行张江数据中心,CHLORIDE A,旁路告警,旁路告警,状态告警,值为1",电源状态异常,338
"2023年10月11日 06:59:33,东亚银行张江数据中心,CHLORIDE A,系统告警,系统告警报警,状态告警,值为1",电源状态异常,338
"128.194.13.31Free swap space in %:4.98 %swap使用率过高, 当前剩余值为(4.98 %)",swap使用率高,129
Oct 10 16:49:20 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Down -] Up,连接状态异常,290
Oct 10 10:52:20 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Up -] Down,连接状态异常,291
"2023年10月09日 23:58:55,数据中心一层,UPSB1,电池需维护,电池需维护报警,状态告警,值为1",电源状态异常,351
"2023年10月09日 23:57:54,数据中心一层,UPSA1,电池需维护,电池需维护报警,状态告警,值为1",电源状态异常,351
Oct  9 16:44:21 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Down -] Up,连接状态异常,290
Oct  9 11:08:52 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Up -] Down,连接状态异常,291
Oct  9 08:56:20 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Up -] Down,连接状态异常,291
Oct  8 11:32:18 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Down -] Up,连接状态异常,290
Oct  8 10:48:23 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Down -] Up,连接状态异常,290
Oct  8 09:45:17 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Down -] Up,连接状态异常,290
128.33.61.26ORACLE-LOG-ORA:*UNKNOWN*ORACLE-LOG-ORA,数据库错误,357
Oct  7 13:54:51 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Up -] Down,连接状态异常,291
Oct  7 13:37:06 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Up -] Down,连接状态异常,291
沈阳分行市电输入状态:报警,电源状态异常,106
Oct  7 07:57:22 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Down -] Up,连接状态异常,290
Oct  6 16:35:20 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Down -] Up,连接状态异常,290
127.0.0.1Zabbix queue over 10 minutes:101More than 100 items having missing data for more than 10 minutes,Zabbix 队列延迟,52
"YIP内管状态异常,java.lang.Exception: java.net.SocketTimeoutException: Read timed out",内管状态异常,363
西安分行12F机房市电状态:报警,市电停电报警,364
Oct  6 10:56:20 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Down -] Up,连接状态异常,290
Oct  5 18:45:53 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Up -] Down,连接状态异常,291
Oct  5 16:00:26 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Down -] Up,连接状态异常,290
苏州分行UPS电状态:报警,UPS电源异常,226
Oct  4 20:17:20 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Up -] Down,连接状态异常,291
Oct  4 18:49:19 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Down -] Up,连接状态异常,290
Oct  3 16:44:19 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Up -] Down,连接状态异常,291
Oct  3 10:51:49 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Up -] Down,连接状态异常,291
128.18.70.19ORACLE LOG Error:*UNKNOWN*ORACLE ORA Error,数据库错误,376
Oct  3 09:45:18 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Down -] Up,连接状态异常,290
Oct  2 22:26:20 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Up -] Down,连接状态异常,291
Oct  2 15:00:19 GMT: %TRACK-6-STATE: 11 ip sla 11 reachability Down -] Up,连接状态异常,290
128.20.65.74Host name of Zabbix agent running:128.20.65.74Host name of Zabbix agent was changed on PLCTMSERVER2 128.20.65.74,主机名变更,164
"2023年10月01日 14:04:23,东亚银行张江数据中心,1楼UPS间温湿度12,设备通讯状态,1楼UPS间温湿度12通讯失败,状态告警,值为",通讯异常,383
"2023年10月01日 14:04:21,东亚银行张江数据中心,1楼UPS间温湿度11,设备通讯状态,1楼UPS间温湿度11通讯失败,状态告警,值为",通讯异常,383
"2023年10月01日 14:04:20,东亚银行张江数据中心,1楼UPS间温湿度10,设备通讯状态,1楼UPS间温湿度10通讯失败,状态告警,值为",通讯异常,383
"2023年10月01日 14:04:19,东亚银行张江数据中心,1楼UPS间温湿度9,设备通讯状态,1楼UPS间温湿度9通讯失败,状态告警,值为",通讯异常,383
"2023年10月01日 14:04:17,东亚银行张江数据中心,1楼UPS间温湿度8,设备通讯状态,1楼UPS间温湿度8通讯失败,状态告警,值为",通讯异常,383
"2023年10月01日 14:04:16,东亚银行张江数据中心,1楼UPS间温湿度7,设备通讯状态,1楼UPS间温湿度7通讯失败,状态告警,值为",通讯异常,383
"2023年10月01日 14:04:15,东亚银行张江数据中心,1楼UPS间温湿度6,设备通讯状态,1楼UPS间温湿度6通讯失败,状态告警,值为",通讯异常,383
"2023年10月01日 14:04:13,东亚银行张江数据中心,1楼UPS间温湿度5,设备通讯状态,1楼UPS间温湿度5通讯失败,状态告警,值为",通讯异常,383
"2023年10月01日 14:04:12,东亚银行张江数据中心,1楼UPS间温湿度4,设备通讯状态,1楼UPS间温湿度4通讯失败,状态告警,值为",通讯异常,383
"2023年10月01日 14:04:11,东亚银行张江数据中心,1楼UPS间温湿度3,设备通讯状态,1楼UPS间温湿度3通讯失败,状态告警,值为",通讯异常,383
